종목코드,종목명,거래량_매도,거래량_매수,거래량_순매수,거래대금_매도,거래대금_매수,거래대금_순매수
"02826K","삼성물산우B","10022084","10022084","0","1113.0","1113.0","0.0"
"207940","삼성바이오로직스","57387330","57387330","0","36830.0","36830.0","0.0"
"032830","삼성생명","175481548","175481548","0","10212.0","10212.0","0.0"
"018260","삼성에스디에스","45830797","45830797","0","7947.0","7947.0","0.0"
"028050","삼성엔지니어링","509144508","509144508","0","6231.0","6231.0","0.0"
"009150","삼성전기","190683465","190683465","0","24687.0","24687.0","0.0"
"009155","삼성전기우","11365807","11365807","0","704.0","704.0","0.0"
"005930","삼성전자","5471749199","5471749199","0","311167.0","311167.0","0.0"
"005935","삼성전자우","662849270","662849270","0","33849.0","33849.0","0.0"
"001360","삼성제약","927475519","927475519","0","4221.0","4221.0","0.0"
"010140","삼성중공업","2263565236","2263565236","0","13611.0","13611.0","0.0"
"010145","삼성중공우","6814368","6814368","0","3201.0","3201.0","0.0"
"016360","삼성증권","137447081","137447081","0","4398.0","4398.0","0.0"
"068290","삼성출판사","132117767","132117767","0","3120.0","3120.0","0.0"
"029780","삼성카드","40119546","40119546","0","1232.0","1232.0","0.0"
"000810","삼성화재","36624842","36624842","0","6873.0","6873.0","0.0"
"000815","삼성화재우","3259454","3259454","0","445.0","445.0","0.0"
"006110","삼아알미늄","136047786","136047786","0","1171.0","1171.0","0.0"
"145990","삼양사","10972591","10972591","0","594.0","594.0","0.0"
"145995","삼양사우","3065206","3065206","0","145.0","145.0","0.0"
"003230","삼양식품","16770308","16770308","0","1839.0","1839.0","0.0"
"002170","삼양통상","1825309","1825309","0","105.0","105.0","0.0"
"272550","삼양패키징","9960390","9960390","0","185.0","185.0","0.0"
"000070","삼양홀딩스","5813014","5813014","0","364.0","364.0","0.0"
"000075","삼양홀딩스우","1023150","1023150","0","51.0","51.0","0.0"
"002810","삼영무역","7728349","7728349","0","106.0","106.0","0.0"
"005680","삼영전자","12340701","12340701","0","104.0","104.0","0.0"
"003720","삼영화학","98250807","98250807","0","186.0","186.0","0.0"
"023000","삼원강재","10221712","10221712","0","23.0","23.0","0.0"
"004380","삼익THK","17581276","17581276","0","203.0","203.0","0.0"
"002450","삼익악기","128459351","128459351","0","193.0","193.0","0.0"
"004440","삼일씨엔에스","27614605","27614605","0","244.0","244.0","0.0"
"000520","삼일제약","34108268","34108268","0","738.0","738.0","0.0"
"009770","삼정펄프","541536","541536","0","14.0","14.0","0.0"
"005500","삼진제약","31048236","31048236","0","837.0","837.0","0.0"
"004690","삼천리","2417968","2417968","0","180.0","180.0","0.0"
"010960","삼호개발","51833934","51833934","0","239.0","239.0","0.0"
"004450","삼화왕관","310198","310198","0","13.0","13.0","0.0"
"009470","삼화전기","46808919","46808919","0","844.0","844.0","0.0"
"011230","삼화전자","71731031","71731031","0","233.0","233.0","0.0"
"001820","삼화콘덴서","60675752","60675752","0","3399.0","3399.0","0.0"
"000390","삼화페인트","69925606","69925606","0","673.0","673.0","0.0"
"001290","상상인증권","55397020","55397020","0","66.0","66.0","0.0"
"041650","상신브레이크","30930628","30930628","0","88.0","88.0","0.0"
"075180","새론오토모티브","7102206","7102206","0","34.0","34.0","0.0"
"007540","샘표","20079429","20079429","0","1150.0","1150.0","0.0"
"248170","샘표식품","24571425","24571425","0","1094.0","1094.0","0.0"
"007860","서연","837760768","837760768","0","7010.0","7010.0","0.0"
"200880","서연이화","198095679","198095679","0","1223.0","1223.0","0.0"
"017390","서울가스","444621","444621","0","37.0","37.0","0.0"
"004410","서울식품","8952996976","8952996976","0","1931.0","1931.0","0.0"
"004415","서울식품우","110973789","110973789","0","586.0","586.0","0.0"
"021050","서원","1192352850","1192352850","0","4055.0","4055.0","0.0"
"008490","서흥","12927896","12927896","0","631.0","631.0","0.0"
"007610","선도전기","42325670","42325670","0","116.0","116.0","0.0"
"136490","선진","25701935","25701935","0","243.0","243.0","0.0"
"002820","선창산업","7755127","7755127","0","30.0","30.0","0.0"
"014910","성문전자","73847923","73847923","0","139.0","139.0","0.0"
"014915","성문전자우","15739508","15739508","0","208.0","208.0","0.0"
"003080","성보화학","7692550","7692550","0","35.0","35.0","0.0"
"004980","성신양회","81326038","81326038","0","603.0","603.0","0.0"
"004985","성신양회우","27535956","27535956","0","459.0","459.0","0.0"
"011300","성안","85202469","85202469","0","45.0","45.0","0.0"
"000180","성창기업지주","228142372","228142372","0","447.0","447.0","0.0"
"002420","세기상사","754907","754907","0","46.0","46.0","0.0"
"004360","세방","19752267","19752267","0","206.0","206.0","0.0"
"004365","세방우","777465","777465","0","5.0","5.0","0.0"
"004490","세방전지","20506908","20506908","0","940.0","940.0","0.0"
"001430","세아베스틸","47641798","47641798","0","505.0","505.0","0.0"
"306200","세아제강","4319855","4319855","0","300.0","300.0","0.0"
"003030","세아제강지주","2888846","2888846","0","111.0","111.0","0.0"
"019440","세아특수강","3075974","3075974","0","34.0","34.0","0.0"
"058650","세아홀딩스","317249","317249","0","19.0","19.0","0.0"
"013000","세우글로벌","876613325","876613325","0","2358.0","2358.0","0.0"
"091090","세원셀론텍","172151934","172151934","0","512.0","512.0","0.0"
"067830","세이브존I&C","39854592","39854592","0","112.0","112.0","0.0"
"033530","세종공업","224102357","224102357","0","1731.0","1731.0","0.0"
"075580","세진중공업","245894349","245894349","0","1806.0","1806.0","0.0"
"027970","세하","209362800","209362800","0","372.0","372.0","0.0"
"145210","세화아이엠씨","427584314","427584314","0","479.0","479.0","0.0"
"308170","센트랄모텍","144238906","144238906","0","4397.0","4397.0","0.0"
"012600","센트럴인사이트","68980460","68980460","0","367.0","367.0","0.0"
"068270","셀트리온","340532726","340532726","0","90570.0","90570.0","0.0"
"336370","솔루스첨단소재","238524701","238524701","0","8766.0","8766.0","0.0"
"33637K","솔루스첨단소재1우","54777357","54777357","0","890.0","890.0","0.0"
"33637L","솔루스첨단소재2우B","20534185","20534185","0","689.0","689.0","0.0"
"004430","송원산업","79301689","79301689","0","1120.0","1120.0","0.0"
"017550","수산중공업","924735884","924735884","0","2263.0","2263.0","0.0"
"053210","스카이라이프","34916422","34916422","0","302.0","302.0","0.0"
"134790","시디즈","1784760","1784760","0","94.0","94.0","0.0"
"016590","신대양제지","6120657","6120657","0","353.0","353.0","0.0"
"029530","신도리코","4753534","4753534","0","121.0","121.0","0.0"
"004970","신라교역","5868863","5868863","0","56.0","56.0","0.0"
"011930","신성이엔지","4219908536","4219908536","0","10980.0","10980.0","0.0"
"005390","신성통상","2244926006","2244926006","0","3961.0","3961.0","0.0"
"004170","신세계","25179156","25179156","0","5915.0","5915.0","0.0"
"035510","신세계 I&C","2372530","2372530","0","287.0","287.0","0.0"
"034300","신세계건설","6636653","6636653","0","159.0","159.0","0.0"
"031430","신세계인터내셔날","15424877","15424877","0","2781.0","2781.0","0.0"
"031440","신세계푸드","3835213","3835213","0","225.0","225.0","0.0"
"006880","신송홀딩스","30806204","30806204","0","127.0","127.0","0.0"
"005800","신영와코루","217592","217592","0","17.0","17.0","0.0"
"001720","신영증권","1843165","1843165","0","88.0","88.0","0.0"
"001725","신영증권우","648098","648098","0","31.0","31.0","0.0"
"009270","신원","409900817","409900817","0","652.0","652.0","0.0"
"009275","신원우","2099512","2099512","0","121.0","121.0","0.0"
"002700","신일전자","883846637","883846637","0","1789.0","1789.0","0.0"
"019170","신풍제약","2036548432","2036548432","0","83967.0","83967.0","0.0"
"019175","신풍제약우","119810108","119810108","0","7309.0","7309.0","0.0"
"002870","신풍제지","590516688","590516688","0","2063.0","2063.0","0.0"
"005450","신한","18268596","18268596","0","18.0","18.0","0.0"
"293940","신한알파리츠","29455930","29455930","0","201.0","201.0","0.0"
"055550","신한지주","586798735","586798735","0","18419.0","18419.0","0.0"
"001770","신화실업","3090670","3090670","0","67.0","67.0","0.0"
"004080","신흥","4427843","4427843","0","54.0","54.0","0.0"
"102280","쌍방울","1817788530","1817788530","0","1793.0","1793.0","0.0"
"003410","쌍용양회","377285812","377285812","0","2110.0","2110.0","0.0"
"003415","쌍용양회우","15496949","15496949","0","564.0","564.0","0.0"
"003620","쌍용차","980909704","980909704","0","3548.0","3548.0","0.0"
"004770","써니전자","1453745033","1453745033","0","6641.0","6641.0","0.0"
"015540","쎌마테라퓨틱스","188946784","188946784","0","1450.0","1450.0","0.0"
"004920","씨아이테크","83047801","83047801","0","70.0","70.0","0.0"
"112610","씨에스윈드","73779074","73779074","0","6686.0","6686.0","0.0"
"008700","아남전자","1243034031","1243034031","0","3077.0","3077.0","0.0"
"002790","아모레G","43017508","43017508","0","2452.0","2452.0","0.0"
"00279K","아모레G3우(전환)","4384200","4384200","0","171.0","171.0","0.0"
"002795","아모레G우","16446778","16446778","0","386.0","386.0","0.0"
"090430","아모레퍼시픽","86372460","86372460","0","15388.0","15388.0","0.0"
"090435","아모레퍼시픽우","16509626","16509626","0","1031.0","1031.0","0.0"
"002030","아세아","1034467","1034467","0","84.0","84.0","0.0"
"183190","아세아시멘트","2604606","2604606","0","161.0","161.0","0.0"
"002310","아세아제지","19805409","19805409","0","630.0","630.0","0.0"
"267850","아시아나IDT","156534554","156534554","0","3667.0","3667.0","0.0"
"020560","아시아나항공","1699524919","1699524919","0","7863.0","7863.0","0.0"
"122900","아이마켓코리아","20337882","20337882","0","179.0","179.0","0.0"
"010780","아이에스동서","27440509","27440509","0","1018.0","1018.0","0.0"
"033660","아주캐피탈","12932070","12932070","0","161.0","161.0","0.0"
"001780","알루코","1008535362","1008535362","0","4446.0","4446.0","0.0"
"018250","애경산업","32708539","32708539","0","845.0","845.0","0.0"
"161000","애경유화","51448715","51448715","0","405.0","405.0","0.0"
"011090","에넥스","549030365","549030365","0","674.0","674.0","0.0"
"005850","에스엘","53440331","53440331","0","741.0","741.0","0.0"
"012750","에스원","16384014","16384014","0","1412.0","1412.0","0.0"
"023960","에쓰씨엔지니어링","59726332","59726332","0","182.0","182.0","0.0"
"298690","에어부산","264125504","264125504","0","1109.0","1109.0","0.0"
"140910","에이리츠","6399091","6399091","0","45.0","45.0","0.0"
"078520","에이블씨엔씨","37708108","37708108","0","361.0","361.0","0.0"
"015260","에이엔피","241477225","241477225","0","170.0","170.0","0.0"
"007460","에이프로젠 KIC","2552495039","2552495039","0","6981.0","6981.0","0.0"
"003060","에이프로젠제약","3375120086","3375120086","0","5814.0","5814.0","0.0"
"244920","에이플러스에셋","14512802","14512802","0","98.0","98.0","0.0"
"036570","엔씨소프트","28891447","28891447","0","22056.0","22056.0","0.0"
"138250","엔에스쇼핑","30036044","30036044","0","321.0","321.0","0.0"
"085310","엔케이","253462846","253462846","0","277.0","277.0","0.0"
"009810","엔케이물산","522843549","522843549","0","371.0","371.0","0.0"
"900140","엘브이엠씨홀딩스","131397097","131397097","0","510.0","510.0","0.0"
"014440","영보화학","75967698","75967698","0","305.0","305.0","0.0"
"111770","영원무역","46200639","46200639","0","1312.0","1312.0","0.0"
"009970","영원무역홀딩스","2632846","2632846","0","99.0","99.0","0.0"
"003520","영진약품","1351266906","1351266906","0","11137.0","11137.0","0.0"
"000670","영풍","666654","666654","0","336.0","336.0","0.0"
"006740","영풍제지","112491432","112491432","0","668.0","668.0","0.0"
"012280","영화금속","1060592289","1060592289","0","2225.0","2225.0","0.0"
"012160","영흥","291550448","291550448","0","360.0","360.0","0.0"
"015360","예스코홀딩스","757699","757699","0","27.0","27.0","0.0"
"007310","오뚜기","1528492","1528492","0","838.0","838.0","0.0"
"079440","오렌지라이프","2981826","2981826","0","82.0","82.0","0.0"
"002630","오리엔트바이오","1464448803","1464448803","0","1434.0","1434.0","0.0"
"271560","오리온","31070701","31070701","0","3838.0","3838.0","0.0"
"001800","오리온홀딩스","42149700","42149700","0","567.0","567.0","0.0"
"070960","용평리조트","75646093","75646093","0","342.0","342.0","0.0"
"316140","우리금융지주","551225878","551225878","0","4951.0","4951.0","0.0"
"004720","우리들제약","398392385","398392385","0","5465.0","5465.0","0.0"
"118000","우리들휴브레인","1049438128","1049438128","0","4264.0","4264.0","0.0"
"010050","우리종금","499816001","499816001","0","275.0","275.0","0.0"
"006980","우성사료","362481484","362481484","0","1209.0","1209.0","0.0"
"017370","우신시스템","61623395","61623395","0","214.0","214.0","0.0"
"105840","우진","146467025","146467025","0","657.0","657.0","0.0"
"010400","우진아이엔에스","9744983","9744983","0","74.0","74.0","0.0"
"049800","우진플라임","10468642","10468642","0","41.0","41.0","0.0"
"016880","웅진","106328329","106328329","0","129.0","129.0","0.0"
"095720","웅진씽크빅","200942923","200942923","0","522.0","522.0","0.0"
"103130","웅진에너지","152537944","152537944","0","34.0","34.0","0.0"
"005820","원림","511987","511987","0","9.0","9.0","0.0"
"010600","웰바이오텍","205575310","205575310","0","519.0","519.0","0.0"
"008600","윌비스","927535498","927535498","0","1344.0","1344.0","0.0"
"033270","유나이티드제약","279012582","279012582","0","14972.0","14972.0","0.0"
"014830","유니드","8551441","8551441","0","372.0","372.0","0.0"
"000910","유니온","663178871","663178871","0","4838.0","4838.0","0.0"
"047400","유니온머티리얼","2040640053","2040640053","0","8486.0","8486.0","0.0"
"011330","유니켐","135952957","135952957","0","203.0","203.0","0.0"
"077500","유니퀘스트","170088587","170088587","0","1746.0","1746.0","0.0"
"002920","유성기업","42989195","42989195","0","121.0","121.0","0.0"
"000700","유수홀딩스","8476575","8476575","0","48.0","48.0","0.0"
"003470","유안타증권","125873807","125873807","0","349.0","349.0","0.0"
"003475","유안타증권우","55851457","55851457","0","135.0","135.0","0.0"
"011690","유양디앤유","176281922","176281922","0","367.0","367.0","0.0"
"072130","유엔젤","140772442","140772442","0","607.0","607.0","0.0"
"000220","유유제약","116414641","116414641","0","1882.0","1882.0","0.0"
"000225","유유제약1우","30573261","30573261","0","469.0","469.0","0.0"
"000227","유유제약2우B","1893402","1893402","0","83.0","83.0","0.0"
"001200","유진투자증권","242746321","242746321","0","797.0","797.0","0.0"
"000100","유한양행","164719790","164719790","0","10759.0","10759.0","0.0"
"000105","유한양행우","8816520","8816520","0","610.0","610.0","0.0"
"003460","유화증권","3419896","3419896","0","11.0","11.0","0.0"
"003465","유화증권우","2035307","2035307","0","6.0","6.0","0.0"
"008730","율촌화학","29193210","29193210","0","471.0","471.0","0.0"
"008250","이건산업","79326285","79326285","0","686.0","686.0","0.0"
"025820","이구산업","242460378","242460378","0","428.0","428.0","0.0"
"214320","이노션","17313620","17313620","0","969.0","969.0","0.0"
"088260","이리츠코크렙","17705807","17705807","0","96.0","96.0","0.0"
"139480","이마트","65488554","65488554","0","8260.0","8260.0","0.0"
"007660","이수페타시스","230329591","230329591","0","969.0","969.0","0.0"
"005950","이수화학","201024700","201024700","0","2334.0","2334.0","0.0"
"015020","이스타코","67125327","67125327","0","48.0","48.0","0.0"
"093230","이아이디","4781412733","4781412733","0","1482.0","1482.0","0.0"
"074610","이엔플러스","370862614","370862614","0","2084.0","2084.0","0.0"
"102460","이연제약","92244576","92244576","0","1950.0","1950.0","0.0"
"084680","이월드","574428950","574428950","0","2598.0","2598.0","0.0"
"350520","이지스레지던스리츠","13348560","13348560","0","63.0","63.0","0.0"
"334890","이지스밸류리츠","24374817","24374817","0","114.0","114.0","0.0"
"000760","이화산업","722709","722709","0","11.0","11.0","0.0"
"014990","인디에프","403423014","403423014","0","827.0","827.0","0.0"
"101140","인바이오젠","260091975","260091975","0","1364.0","1364.0","0.0"
"006490","인스코비","396440610","396440610","0","1005.0","1005.0","0.0"
"023800","인지컨트롤스","247743272","247743272","0","2384.0","2384.0","0.0"
"034590","인천도시가스","686692","686692","0","18.0","18.0","0.0"
"129260","인터지스","191961262","191961262","0","510.0","510.0","0.0"
"023810","인팩","9402905","9402905","0","44.0","44.0","0.0"
"249420","일동제약","69366469","69366469","0","1218.0","1218.0","0.0"
"000230","일동홀딩스","11454678","11454678","0","128.0","128.0","0.0"
"013360","일성건설","158954031","158954031","0","175.0","175.0","0.0"
"003120","일성신약","3354169","3354169","0","299.0","299.0","0.0"
"003200","일신방직","1959884","1959884","0","140.0","140.0","0.0"
"007110","일신석재","721584146","721584146","0","1655.0","1655.0","0.0"
"007570","일양약품","330944514","330944514","0","21006.0","21006.0","0.0"
"007575","일양약품우","8707485","8707485","0","789.0","789.0","0.0"
"008500","일정실업","2263813","2263813","0","38.0","38.0","0.0"
"081000","일진다이아","111036639","111036639","0","4828.0","4828.0","0.0"
"020760","일진디스플","107484001","107484001","0","442.0","442.0","0.0"
"020150","일진머티리얼즈","153110890","153110890","0","6900.0","6900.0","0.0"
"103590","일진전기","67449159","67449159","0","196.0","196.0","0.0"
"015860","일진홀딩스","128503665","128503665","0","636.0","636.0","0.0"
"226320","잇츠한불","90490465","90490465","0","2430.0","2430.0","0.0"
"317400","자이에스앤디","71947928","71947928","0","525.0","525.0","0.0"
"033240","자화전자","88268613","88268613","0","1131.0","1131.0","0.0"
"000950","전방","5617528","5617528","0","159.0","159.0","0.0"
"348950","제이알글로벌리츠","40346736","40346736","0","204.0","204.0","0.0"
"194370","제이에스코퍼레이션","11650876","11650876","0","90.0","90.0","0.0"
"025620","제이준코스메틱","149838909","149838909","0","473.0","473.0","0.0"
"036420","제이콘텐트리","46140424","46140424","0","1491.0","1491.0","0.0"
"030000","제일기획","142373635","142373635","0","2620.0","2620.0","0.0"
"271980","제일약품","205225093","205225093","0","13362.0","13362.0","0.0"
"001560","제일연마","7028939","7028939","0","47.0","47.0","0.0"
"002620","제일파마홀딩스","57095164","57095164","0","1313.0","1313.0","0.0"
"006220","제주은행","9276540","9276540","0","30.0","30.0","0.0"
"089590","제주항공","78486763","78486763","0","1357.0","1357.0","0.0"
"004910","조광페인트","23625308","23625308","0","150.0","150.0","0.0"
"004700","조광피혁","1902940","1902940","0","103.0","103.0","0.0"
"001550","조비","48915281","48915281","0","1022.0","1022.0","0.0"
"000480","조선내화","660404","660404","0","50.0","50.0","0.0"
"120030","조선선재","4106617","4106617","0","475.0","475.0","0.0"
"018470","조일알미늄","137072279","137072279","0","91.0","91.0","0.0"
"002600","조흥","89532","89532","0","15.0","15.0","0.0"
"185750","종근당","53331058","53331058","0","9742.0","9742.0","0.0"
"063160","종근당바이오","117916872","117916872","0","7791.0","7791.0","0.0"
"001630","종근당홀딩스","22103263","22103263","0","2711.0","2711.0","0.0"
"044380","주연테크","968682213","968682213","0","947.0","947.0","0.0"
"013890","지누스","33657109","33657109","0","2700.0","2700.0","0.0"
"013870","지엠비코리아","140134107","140134107","0","978.0","978.0","0.0"
"071320","지역난방공사","3134364","3134364","0","116.0","116.0","0.0"
"010580","지코","483810345","483810345","0","213.0","213.0","0.0"
"035000","지투알","9226507","9226507","0","51.0","51.0","0.0"
"088790","진도","164348854","164348854","0","700.0","700.0","0.0"
"003780","진양산업","161749920","161749920","0","656.0","656.0","0.0"
"010640","진양폴리","93716616","93716616","0","343.0","343.0","0.0"
"100250","진양홀딩스","37403594","37403594","0","97.0","97.0","0.0"
"051630","진양화학","124534726","124534726","0","513.0","513.0","0.0"
"272450","진에어","88766113","88766113","0","992.0","992.0","0.0"
"011000","진원생명과학","1994916391","1994916391","0","31501.0","31501.0","0.0"
"002780","진흥기업","170701380","170701380","0","438.0","438.0","0.0"
"002787","진흥기업2우B","10727556","10727556","0","190.0","190.0","0.0"
"002785","진흥기업우B","34466161","34466161","0","321.0","321.0","0.0"
"009310","참엔지니어링","89023593","89023593","0","127.0","127.0","0.0"
"000650","천일고속","832896","832896","0","58.0","58.0","0.0"
"033250","체시스","623335819","623335819","0","1893.0","1893.0","0.0"
"035720","카카오","236362353","236362353","0","65920.0","65920.0","0.0"
"006380","카프로","128390679","128390679","0","418.0","418.0","0.0"
"109070","컨버즈","28578210","28578210","0","111.0","111.0","0.0"
"001620","케이비아이동국실업","41540593","41540593","0","26.0","26.0","0.0"
"029460","케이씨","32118422","32118422","0","664.0","664.0","0.0"
"344820","케이씨씨글라스","39766745","39766745","0","1279.0","1279.0","0.0"
"281820","케이씨텍","53448868","53448868","0","1192.0","1192.0","0.0"
"145270","케이탑리츠","87961591","87961591","0","84.0","84.0","0.0"
"357120","코람코에너지리츠","16884360","16884360","0","81.0","81.0","0.0"
"007815","코리아써우","2306579","2306579","0","12.0","12.0","0.0"
"007810","코리아써키트","129814490","129814490","0","1575.0","1575.0","0.0"
"00781K","코리아써키트2우B","1698109","1698109","0","11.0","11.0","0.0"
"152330","코리아오토글라스","17122721","17122721","0","240.0","240.0","0.0"
"003690","코리안리","95263855","95263855","0","739.0","739.0","0.0"
"192820","코스맥스","35027425","35027425","0","3252.0","3252.0","0.0"
"044820","코스맥스비티아이","12090344","12090344","0","225.0","225.0","0.0"
"005070","코스모신소재","343398247","343398247","0","4666.0","4666.0","0.0"
"005420","코스모화학","314272937","314272937","0","3049.0","3049.0","0.0"
"071950","코아스","114162799","114162799","0","133.0","133.0","0.0"
"002020","코오롱","29950698","29950698","0","633.0","633.0","0.0"
"003070","코오롱글로벌","80734571","80734571","0","1303.0","1303.0","0.0"
"003075","코오롱글로벌우","10640327","10640327","0","403.0","403.0","0.0"
"144620","코오롱머티리얼","370272165","370272165","0","1200.0","1200.0","0.0"
"002025","코오롱우","5126721","5126721","0","67.0","67.0","0.0"
"120110","코오롱인더","67852516","67852516","0","2392.0","2392.0","0.0"
"120115","코오롱인더우","13329644","13329644","0","264.0","264.0","0.0"
"138490","코오롱플라스틱","73844124","73844124","0","313.0","313.0","0.0"
"021240","코웨이","82512821","82512821","0","6358.0","6358.0","0.0"
"031820","콤텍시스템","1030784796","1030784796","0","1620.0","1620.0","0.0"
"192400","쿠쿠홀딩스","2006952","2006952","0","184.0","184.0","0.0"
"284740","쿠쿠홈시스","13662082","13662082","0","524.0","524.0","0.0"
"015590","큐로","675797502","675797502","0","563.0","563.0","0.0"
"264900","크라운제과","9880681","9880681","0","84.0","84.0","0.0"
"26490K","크라운제과우","20074118","20074118","0","218.0","218.0","0.0"
"005740","크라운해태홀딩스","18997948","18997948","0","177.0","177.0","0.0"
"005745","크라운해태홀딩스우","11496652","11496652","0","165.0","165.0","0.0"
"020120","키다리스튜디오","78777516","78777516","0","537.0","537.0","0.0"
"039490","키움증권","27847275","27847275","0","2763.0","2763.0","0.0"
"014580","태경비케이","196710264","196710264","0","772.0","772.0","0.0"
"015890","태경산업","32044734","32044734","0","181.0","181.0","0.0"
"006890","태경케미컬","246838714","246838714","0","2984.0","2984.0","0.0"
"003240","태광산업","345639","345639","0","257.0","257.0","0.0"
"011280","태림포장","1054535034","1054535034","0","5520.0","5520.0","0.0"
"004100","태양금속","288681631","288681631","0","399.0","399.0","0.0"
"004105","태양금속우","93395831","93395831","0","355.0","355.0","0.0"
"009410","태영건설","143875018","143875018","0","1977.0","1977.0","0.0"
"009415","태영건설우","47687709","47687709","0","738.0","738.0","0.0"
"001420","태원물산","13466414","13466414","0","56.0","56.0","0.0"
"007980","태평양물산","380719035","380719035","0","786.0","786.0","0.0"
"055490","테이팩스","17639428","17639428","0","498.0","498.0","0.0"
"078000","텔코웨어","5003291","5003291","0","63.0","63.0","0.0"
"214420","토니모리","60223740","60223740","0","670.0","670.0","0.0"
"019180","티에이치엔","62389648","62389648","0","179.0","179.0","0.0"
"363280","티와이홀딩스","33424282","33424282","0","821.0","821.0","0.0"
"36328K","티와이홀딩스우","8172410","8172410","0","291.0","291.0","0.0"
"091810","티웨이항공","147849530","147849530","0","476.0","476.0","0.0"
"004870","티웨이홀딩스","200473407","200473407","0","247.0","247.0","0.0"
"005690","파미셀","1439159075","1439159075","0","28470.0","28470.0","0.0"
"036580","팜스코","57506344","57506344","0","313.0","313.0","0.0"
"028670","팬오션","846886988","846886988","0","3358.0","3358.0","0.0"
"010820","퍼스텍","590902827","590902827","0","1539.0","1539.0","0.0"
"016800","퍼시스","782223","782223","0","22.0","22.0","0.0"
"001020","페이퍼코리아","147177825","147177825","0","281.0","281.0","0.0"
"090080","평화산업","170154602","170154602","0","222.0","222.0","0.0"
"010770","평화홀딩스","21700752","21700752","0","79.0","79.0","0.0"
"058430","포스코강판","20709552","20709552","0","314.0","314.0","0.0"
"047050","포스코인터내셔널","109310353","109310353","0","1571.0","1571.0","0.0"
"003670","포스코케미칼","171054002","171054002","0","12421.0","12421.0","0.0"
"017810","풀무원","49321251","49321251","0","768.0","768.0","0.0"
"103140","풍산","76445069","76445069","0","1797.0","1797.0","0.0"
"005810","풍산홀딩스","2469249","2469249","0","67.0","67.0","0.0"
"033180","필룩스","1269556331","1269556331","0","6369.0","6369.0","0.0"
"086790","하나금융지주","440894062","440894062","0","12859.0","12859.0","0.0"
"099340","하나니켈1호","1286662466","1286662466","0","525.0","525.0","0.0"
"099350","하나니켈2호","276900332","276900332","0","446.0","446.0","0.0"
"293480","하나제약","48235918","48235918","0","1198.0","1198.0","0.0"
"039130","하나투어","48317614","48317614","0","2163.0","2163.0","0.0"
"172580","하이골드12호","5927257","5927257","0","13.0","13.0","0.0"
"153360","하이골드3호","3737528","3737528","0","5.0","5.0","0.0"
"159650","하이골드8호","4073026","4073026","0","8.0","8.0","0.0"
"071090","하이스틸","2378947","2378947","0","40.0","40.0","0.0"
"019490","하이트론","23132138","23132138","0","77.0","77.0","0.0"
"000080","하이트진로","133790606","133790606","0","4700.0","4700.0","0.0"
"000087","하이트진로2우B","2313698","2313698","0","49.0","49.0","0.0"
"000140","하이트진로홀딩스","12624171","12624171","0","208.0","208.0","0.0"
"000145","하이트진로홀딩스우","2026228","2026228","0","34.0","34.0","0.0"
"152550","한국ANKOR유전","7402844","7402844","0","13.0","13.0","0.0"
"036460","한국가스공사","91947648","91947648","0","2564.0","2564.0","0.0"
"005430","한국공항","8103225","8103225","0","324.0","324.0","0.0"
"071050","한국금융지주","109455502","109455502","0","6952.0","6952.0","0.0"
"071055","한국금융지주우","15419398","15419398","0","842.0","842.0","0.0"
"010040","한국내화","130080864","130080864","0","503.0","503.0","0.0"
"025540","한국단자","15632492","15632492","0","659.0","659.0","0.0"
"004090","한국석유","3837521","3837521","0","472.0","472.0","0.0"
"002200","한국수출포장","4667920","4667920","0","96.0","96.0","0.0"
"002960","한국쉘석유","739522","739522","0","190.0","190.0","0.0"
"123890","한국자산신탁","127732071","127732071","0","387.0","387.0","0.0"
"015760","한국전력","946768035","946768035","0","21026.0","21026.0","0.0"
"006200","한국전자홀딩스","326258376","326258376","0","296.0","296.0","0.0"
"002300","한국제지","6282409","6282409","0","109.0","109.0","0.0"
"009540","한국조선해양","86935637","86935637","0","8117.0","8117.0","0.0"
"023350","한국종합기술","23864183","23864183","0","100.0","100.0","0.0"
"025890","한국주강","34426963","34426963","0","59.0","59.0","0.0"
"000970","한국주철관","57256349","57256349","0","555.0","555.0","0.0"
"104700","한국철강","46392626","46392626","0","239.0","239.0","0.0"
"017960","한국카본","302978051","302978051","0","2878.0","2878.0","0.0"
"161890","한국콜마","63185506","63185506","0","2850.0","2850.0","0.0"
"024720","한국콜마홀딩스","37568246","37568246","0","984.0","984.0","0.0"
"161390","한국타이어앤테크놀로지","133513189","133513189","0","3707.0","3707.0","0.0"
"000240","한국테크놀로지그룹","225094226","225094226","0","3329.0","3329.0","0.0"
"034830","한국토지신탁","217406972","217406972","0","405.0","405.0","0.0"
"007280","한국특수형강","74262253","74262253","0","122.0","122.0","0.0"
"168490","한국패러랠","8115303","8115303","0","16.0","16.0","0.0"
"010100","한국프랜지","453544503","453544503","0","1126.0","1126.0","0.0"
"047810","한국항공우주","150822416","150822416","0","3730.0","3730.0","0.0"
"123690","한국화장품","198082360","198082360","0","2840.0","2840.0","0.0"
"003350","한국화장품제조","38269433","38269433","0","1520.0","1520.0","0.0"
"011500","한농화성","61511386","61511386","0","467.0","467.0","0.0"
"002390","한독","42094693","42094693","0","1322.0","1322.0","0.0"
"014790","한라","62837528","62837528","0","236.0","236.0","0.0"
